trial,run_seed,problem_size,algorithm,cost_km,runtime_s
13,2,200,Lib Optimization,52547.08,13.45
13,2,200,LKH Algorithm,4400.73,2.9
13,3,200,Nearest Neighbor,17781.64,0.0
13,3,200,Ant Colony Optimization,6446.04,48.35
13,3,200,Lib Optimization,49819.24,13.25
13,3,200,LKH Algorithm,4400.73,2.92
13,4,200,Nearest Neighbor,17781.64,0.0
13,4,200,Ant Colony Optimization,6318.45,48.34
13,4,200,Lib Optimization,49516.3,11.01
13,4,200,LKH Algorithm,4400.73,2.89
13,5,200,Nearest Neighbor,17781.64,0.01
13,5,200,Ant Colony Optimization,5766.87,48.28
13,5,200,Lib Optimization,50657.44,10.5
13,5,200,LKH Algorithm,4400.73,2.92
13,6,200,Nearest Neighbor,17781.64,0.01
13,6,200,Ant Colony Optimization,6438.98,49.5
13,6,200,Lib Optimization,49112.65,10.59
13,6,200,LKH Algorithm,4400.73,2.92
13,7,200,Nearest Neighbor,17781.64,0.0
13,7,200,Ant Colony Optimization,6304.36,48.49
13,7,200,Lib Optimization,46732.88,13.42
13,7,200,LKH Algorithm,4400.73,2.91
13,8,200,Nearest Neighbor,17781.64,0.0
13,8,200,Ant Colony Optimization,6307.72,48.52
13,8,200,Lib Optimization,50471.51,13.33
13,8,200,LKH Algorithm,4400.73,2.9
13,9,200,Nearest Neighbor,17781.64,0.0
13,9,200,Ant Colony Optimization,6391.23,48.06
13,9,200,Lib Optimization,51818.76,14.85
13,9,200,LKH Algorithm,4400.73,2.88
14,0,200,Nearest Neighbor,13186.1,0.0
14,0,200,Ant Colony Optimization,6523.72,48.55
14,0,200,Lib Optimization,53269.7,10.12
14,0,200,LKH Algorithm,4403.58,2.87
14,1,200,Nearest Neighbor,13186.1,0.0
14,1,200,Ant Colony Optimization,6941.91,48.59
14,1,200,Lib Optimization,51199.16,12.6
14,1,200,LKH Algorithm,4403.58,2.85
14,2,200,Nearest Neighbor,13186.1,0.0
14,2,200,Ant Colony Optimization,6842.72,48.61
14,2,200,Lib Optimization,45979.06,14.46
14,2,200,LKH Algorithm,4403.58,2.88
14,3,200,Nearest Neighbor,13186.1,0.01
14,3,200,Ant Colony Optimization,6574.74,48.4
14,3,200,Lib Optimization,46599.65,11.39
14,3,200,LKH Algorithm,4403.58,2.85
14,4,200,Nearest Neighbor,13186.1,0.01
14,4,200,Ant Colony Optimization,6665.59,48.19
14,4,200,Lib Optimization,48952.0,11.78
14,4,200,LKH Algorithm,4403.58,2.85
14,5,200,Nearest Neighbor,13186.1,0.0
14,5,200,Ant Colony Optimization,6552.76,48.07
14,5,200,Lib Optimization,48519.06,8.89
14,5,200,LKH Algorithm,4403.58,2.85
14,6,200,Nearest Neighbor,13186.1,0.0
14,6,200,Ant Colony Optimization,6531.99,48.36
14,6,200,Lib Optimization,46801.02,12.82
14,6,200,LKH Algorithm,4403.58,2.86
14,7,200,Nearest Neighbor,13186.1,0.0
14,7,200,Ant Colony Optimization,6732.45,49.03
14,7,200,Lib Optimization,46061.68,13.83
14,7,200,LKH Algorithm,4403.58,2.86
14,8,200,Nearest Neighbor,13186.1,0.0
14,8,200,Ant Colony Optimization,6444.81,48.49
14,8,200,Lib Optimization,42788.21,12.11
14,8,200,LKH Algorithm,4403.58,2.84
14,9,200,Nearest Neighbor,13186.1,0.0
14,9,200,Ant Colony Optimization,6807.24,48.24
14,9,200,Lib Optimization,47895.96,12.87
14,9,200,LKH Algorithm,4403.58,2.83
15,0,200,Nearest Neighbor,8634.74,0.01
15,0,200,Ant Colony Optimization,5710.96,48.17
15,0,200,Lib Optimization,53976.36,7.77
15,0,200,LKH Algorithm,4197.3,2.84
15,1,200,Nearest Neighbor,8634.74,0.0
15,1,200,Ant Colony Optimization,6050.43,48.14
15,1,200,Lib Optimization,62929.08,6.61
15,1,200,LKH Algorithm,4197.3,2.83
15,2,200,Nearest Neighbor,8634.74,0.0
15,2,200,Ant Colony Optimization,6179.58,48.38
15,2,200,Lib Optimization,50413.61,12.4
15,2,200,LKH Algorithm,4197.3,2.95
15,3,200,Nearest Neighbor,8634.74,0.0
15,3,200,Ant Colony Optimization,6197.51,48.47
15,3,200,Lib Optimization,52953.47,11.19
15,3,200,LKH Algorithm,4197.3,2.9
15,4,200,Nearest Neighbor,8634.74,0.0
15,4,200,Ant Colony Optimization,5946.82,48.42
15,4,200,Lib Optimization,52222.69,9.91
15,4,200,LKH Algorithm,4197.3,2.89
15,5,200,Nearest Neighbor,8634.74,0.0
15,5,200,Ant Colony Optimization,5997.35,48.15
15,5,200,Lib Optimization,52982.3,14.7
15,5,200,LKH Algorithm,4197.3,2.84
15,6,200,Nearest Neighbor,8634.74,0.0
15,6,200,Ant Colony Optimization,5870.07,48.12
15,6,200,Lib Optimization,54442.21,11.7
15,6,200,LKH Algorithm,4197.3,2.84
15,7,200,Nearest Neighbor,8634.74,0.01
15,7,200,Ant Colony Optimization,6306.1,48.1
15,7,200,Lib Optimization,43865.64,13.79
15,7,200,LKH Algorithm,4197.3,2.81
15,8,200,Nearest Neighbor,8634.74,0.0
15,8,200,Ant Colony Optimization,5950.01,48.5
15,8,200,Lib Optimization,44556.29,14.0
15,8,200,LKH Algorithm,4197.3,2.86
15,9,200,Nearest Neighbor,8634.74,0.0
15,9,200,Ant Colony Optimization,5998.12,48.49
15,9,200,Lib Optimization,62066.67,7.05
15,9,200,LKH Algorithm,4197.3,2.86
16,0,200,Nearest Neighbor,17157.7,0.01
16,0,200,Ant Colony Optimization,5892.66,48.36
16,0,200,Lib Optimization,46659.73,14.4
16,0,200,LKH Algorithm,4551.06,2.97
16,1,200,Nearest Neighbor,17157.7,0.0
16,1,200,Ant Colony Optimization,6467.75,48.21
16,1,200,Lib Optimization,54822.03,11.06
16,1,200,LKH Algorithm,4551.06,2.98
16,2,200,Nearest Neighbor,17157.7,0.0
16,2,200,Ant Colony Optimization,6733.48,48.22
16,2,200,Lib Optimization,51200.8,11.77
16,2,200,LKH Algorithm,4551.06,2.98
16,3,200,Nearest Neighbor,17157.7,0.0
16,3,200,Ant Colony Optimization,6999.04,48.27
16,3,200,Lib Optimization,43536.86,12.01
16,3,200,LKH Algorithm,4551.06,3.03
16,4,200,Nearest Neighbor,17157.7,0.0
16,4,200,Ant Colony Optimization,6417.17,48.57
16,4,200,Lib Optimization,47098.22,13.62
16,4,200,LKH Algorithm,4551.06,2.99
16,5,200,Nearest Neighbor,17157.7,0.01
16,5,200,Ant Colony Optimization,6651.12,48.42
16,5,200,Lib Optimization,47924.69,13.79
16,5,200,LKH Algorithm,4551.06,3.0
16,6,200,Nearest Neighbor,17157.7,0.01
16,6,200,Ant Colony Optimization,6395.67,48.39
16,6,200,Lib Optimization,49964.8,12.57
16,6,200,LKH Algorithm,4551.06,2.99
16,7,200,Nearest Neighbor,17157.7,0.0
16,7,200,Ant Colony Optimization,6657.92,48.53
16,7,200,Lib Optimization,51423.03,11.95
16,7,200,LKH Algorithm,4551.06,3.01
16,8,200,Nearest Neighbor,17157.7,0.0
16,8,200,Ant Colony Optimization,6878.63,48.44
16,8,200,Lib Optimization,44525.13,15.08
16,8,200,LKH Algorithm,4551.06,3.0
16,9,200,Nearest Neighbor,17157.7,0.0
16,9,200,Ant Colony Optimization,6490.24,48.42
16,9,200,Lib Optimization,52031.17,11.31
16,9,200,LKH Algorithm,4551.06,3.01
17,0,200,Nearest Neighbor,11000.58,0.01
17,0,200,Ant Colony Optimization,6218.74,48.64
17,0,200,Lib Optimization,53520.98,12.06
17,0,200,LKH Algorithm,4510.55,2.86
17,1,200,Nearest Neighbor,11000.58,0.0
17,1,200,Ant Colony Optimization,6271.8,48.52
17,1,200,Lib Optimization,48019.44,16.8
17,1,200,LKH Algorithm,4510.55,2.82
17,2,200,Nearest Neighbor,11000.58,0.0
17,2,200,Ant Colony Optimization,6636.41,48.47
17,2,200,Lib Optimization,51025.98,13.17
17,2,200,LKH Algorithm,4510.55,2.79
17,3,200,Nearest Neighbor,11000.58,0.0
17,3,200,Ant Colony Optimization,6505.24,48.23
17,3,200,Lib Optimization,44665.87,11.86
17,3,200,LKH Algorithm,4510.55,2.79
17,4,200,Nearest Neighbor,11000.58,0.01
17,4,200,Ant Colony Optimization,6619.08,48.2
17,4,200,Lib Optimization,50298.2,11.85
17,4,200,LKH Algorithm,4510.55,2.82
17,5,200,Nearest Neighbor,11000.58,0.0
17,5,200,Ant Colony Optimization,6777.43,48.83
17,5,200,Lib Optimization,49905.88,13.64
17,5,200,LKH Algorithm,4510.55,2.83
17,6,200,Nearest Neighbor,11000.58,0.0
17,6,200,Ant Colony Optimization,6690.94,48.55
17,6,200,Lib Optimization,45968.12,18.59
17,6,200,LKH Algorithm,4510.55,2.81
17,7,200,Nearest Neighbor,11000.58,0.01
17,7,200,Ant Colony Optimization,6290.82,48.45
17,7,200,Lib Optimization,45849.54,12.31
17,7,200,LKH Algorithm,4510.55,2.79
17,8,200,Nearest Neighbor,11000.58,0.0
17,8,200,Ant Colony Optimization,6495.66,48.31
17,8,200,Lib Optimization,49912.47,12.55
17,8,200,LKH Algorithm,4510.55,2.81
17,9,200,Nearest Neighbor,11000.58,0.0
17,9,200,Ant Colony Optimization,6779.39,48.29
17,9,200,Lib Optimization,52990.45,15.63
17,9,200,LKH Algorithm,4510.55,2.8
18,0,200,Nearest Neighbor,8699.22,0.0
18,0,200,Ant Colony Optimization,5730.7,48.73
18,0,200,Lib Optimization,65045.27,10.73
18,0,200,LKH Algorithm,4072.06,3.03
18,1,200,Nearest Neighbor,8699.22,0.0
18,1,200,Ant Colony Optimization,5830.38,48.93
18,1,200,Lib Optimization,40605.14,15.7
18,1,200,LKH Algorithm,4072.06,3.02
18,2,200,Nearest Neighbor,8699.22,0.01
18,2,200,Ant Colony Optimization,5506.06,48.39
18,2,200,Lib Optimization,58663.67,11.0
18,2,200,LKH Algorithm,4072.06,3.04
18,3,200,Nearest Neighbor,8699.22,0.0
18,3,200,Ant Colony Optimization,5805.53,48.43
18,3,200,Lib Optimization,42691.39,16.25
18,3,200,LKH Algorithm,4072.06,2.98
18,4,200,Nearest Neighbor,8699.22,0.01
18,4,200,Ant Colony Optimization,6038.05,48.44
18,4,200,Lib Optimization,51357.64,14.52
18,4,200,LKH Algorithm,4072.06,2.98
18,5,200,Nearest Neighbor,8699.22,0.0
18,5,200,Ant Colony Optimization,5660.13,48.68
18,5,200,Lib Optimization,42692.36,15.17
18,5,200,LKH Algorithm,4072.06,3.03
18,6,200,Nearest Neighbor,8699.22,0.0
18,6,200,Ant Colony Optimization,5742.92,48.75
18,6,200,Lib Optimization,46564.81,13.23
18,6,200,LKH Algorithm,4072.06,3.0
18,7,200,Nearest Neighbor,8699.22,0.0
18,7,200,Ant Colony Optimization,5371.3,48.82
18,7,200,Lib Optimization,47798.65,11.81
18,7,200,LKH Algorithm,4072.06,3.04
18,8,200,Nearest Neighbor,8699.22,0.0
18,8,200,Ant Colony Optimization,5857.06,48.75
18,8,200,Lib Optimization,53959.74,13.18
18,8,200,LKH Algorithm,4072.06,2.99
18,9,200,Nearest Neighbor,8699.22,0.0
18,9,200,Ant Colony Optimization,5630.29,48.44
18,9,200,Lib Optimization,56343.85,10.72
18,9,200,LKH Algorithm,4072.06,3.01
19,0,200,Nearest Neighbor,10031.65,0.0
19,0,200,Ant Colony Optimization,5966.66,48.24
19,0,200,Lib Optimization,46908.05,12.91
19,0,200,LKH Algorithm,4145.82,2.71
19,1,200,Nearest Neighbor,10031.65,0.0
19,1,200,Ant Colony Optimization,5950.22,48.66
19,1,200,Lib Optimization,47194.1,14.41
19,1,200,LKH Algorithm,4145.82,2.72
19,2,200,Nearest Neighbor,10031.65,0.01
19,2,200,Ant Colony Optimization,5945.8,49.17
19,2,200,Lib Optimization,56008.06,9.71
19,2,200,LKH Algorithm,4145.82,2.72
19,3,200,Nearest Neighbor,10031.65,0.0
19,3,200,Ant Colony Optimization,6112.74,48.64
19,3,200,Lib Optimization,51375.02,10.99
19,3,200,LKH Algorithm,4145.82,2.72
19,4,200,Nearest Neighbor,10031.65,0.01
19,4,200,Ant Colony Optimization,5946.95,48.52
19,4,200,Lib Optimization,52612.16,14.31
19,4,200,LKH Algorithm,4145.82,2.72
19,5,200,Nearest Neighbor,10031.65,0.01
19,5,200,Ant Colony Optimization,5862.78,48.63
19,5,200,Lib Optimization,46473.96,14.61
19,5,200,LKH Algorithm,4145.82,2.73
19,6,200,Nearest Neighbor,10031.65,0.0
19,6,200,Ant Colony Optimization,6012.32,48.61
19,6,200,Lib Optimization,52810.97,10.17
19,6,200,LKH Algorithm,4145.82,2.7
19,7,200,Nearest Neighbor,10031.65,0.0
19,7,200,Ant Colony Optimization,6039.56,48.7
19,7,200,Lib Optimization,37663.59,14.29
19,7,200,LKH Algorithm,4145.82,2.72
19,8,200,Nearest Neighbor,10031.65,0.0
19,8,200,Ant Colony Optimization,6162.15,48.66
19,8,200,Lib Optimization,50798.26,10.63
19,8,200,LKH Algorithm,4145.82,2.73
19,9,200,Nearest Neighbor,10031.65,0.0
19,9,200,Ant Colony Optimization,6189.66,48.71
19,9,200,Lib Optimization,46624.69,15.2
19,9,200,LKH Algorithm,4145.82,2.71
20,0,200,Nearest Neighbor,15195.41,0.0
20,0,200,Ant Colony Optimization,5997.74,48.32
20,0,200,Lib Optimization,63201.97,11.11
20,0,200,LKH Algorithm,4167.45,3.03
20,1,200,Nearest Neighbor,15195.41,0.0
20,1,200,Ant Colony Optimization,6149.73,48.53
20,1,200,Lib Optimization,48968.57,16.98
20,1,200,LKH Algorithm,4167.45,3.05
20,2,200,Nearest Neighbor,15195.41,0.0
20,2,200,Ant Colony Optimization,5896.89,48.48
20,2,200,Lib Optimization,51745.24,14.63
20,2,200,LKH Algorithm,4167.45,3.05
20,3,200,Nearest Neighbor,15195.41,0.0
20,3,200,Ant Colony Optimization,6205.56,51.12
20,3,200,Lib Optimization,44302.79,13.61
20,3,200,LKH Algorithm,4167.45,3.04
20,4,200,Nearest Neighbor,15195.41,0.0
20,4,200,Ant Colony Optimization,5949.18,48.61
20,4,200,Lib Optimization,40051.26,16.64
20,4,200,LKH Algorithm,4167.45,3.05
20,5,200,Nearest Neighbor,15195.41,0.0
20,5,200,Ant Colony Optimization,6074.06,48.27
20,5,200,Lib Optimization,36823.72,13.52
20,5,200,LKH Algorithm,4167.45,3.01
20,6,200,Nearest Neighbor,15195.41,0.0
20,6,200,Ant Colony Optimization,6099.35,48.15
20,6,200,Lib Optimization,57025.3,11.59
20,6,200,LKH Algorithm,4167.45,3.02
20,7,200,Nearest Neighbor,15195.41,0.0
20,7,200,Ant Colony Optimization,6128.32,48.16
20,7,200,Lib Optimization,50473.55,11.86
20,7,200,LKH Algorithm,4167.45,3.04
20,8,200,Nearest Neighbor,15195.41,0.0
20,8,200,Ant Colony Optimization,5665.29,48.6
20,8,200,Lib Optimization,48982.81,10.08
20,8,200,LKH Algorithm,4167.45,3.06
20,9,200,Nearest Neighbor,15195.41,0.0
20,9,200,Ant Colony Optimization,6116.19,48.54
20,9,200,Lib Optimization,46977.05,13.11
20,9,200,LKH Algorithm,4167.45,3.03
21,0,200,Nearest Neighbor,9328.81,0.0
21,0,200,Ant Colony Optimization,6193.94,48.68
21,0,200,Lib Optimization,50668.51,13.82
21,0,200,LKH Algorithm,4356.99,2.96
21,1,200,Nearest Neighbor,9328.81,0.0
21,1,200,Ant Colony Optimization,6260.08,48.36
21,1,200,Lib Optimization,57559.79,10.93
21,1,200,LKH Algorithm,4356.99,2.94
21,2,200,Nearest Neighbor,9328.81,0.0
21,2,200,Ant Colony Optimization,5658.38,48.19
21,2,200,Lib Optimization,66600.44,9.7
21,2,200,LKH Algorithm,4356.99,2.96
21,3,200,Nearest Neighbor,9328.81,0.0
21,3,200,Ant Colony Optimization,6088.96,48.23
21,3,200,Lib Optimization,54427.49,13.33
21,3,200,LKH Algorithm,4356.99,2.95
21,4,200,Nearest Neighbor,9328.81,0.0
21,4,200,Ant Colony Optimization,5255.48,48.65
21,4,200,Lib Optimization,56099.18,11.65
21,4,200,LKH Algorithm,4356.99,2.95
21,5,200,Nearest Neighbor,9328.81,0.0
21,5,200,Ant Colony Optimization,6287.52,48.92
21,5,200,Lib Optimization,48083.74,11.44
21,5,200,LKH Algorithm,4356.99,2.95
21,6,200,Nearest Neighbor,9328.81,0.0
21,6,200,Ant Colony Optimization,6058.59,48.45
21,6,200,Lib Optimization,56693.59,13.43
21,6,200,LKH Algorithm,4356.99,2.92
21,7,200,Nearest Neighbor,9328.81,0.0
21,7,200,Ant Colony Optimization,6041.12,48.19
21,7,200,Lib Optimization,45363.64,11.64
21,7,200,LKH Algorithm,4356.99,2.92
21,8,200,Nearest Neighbor,9328.81,0.0
21,8,200,Ant Colony Optimization,6058.43,48.43
21,8,200,Lib Optimization,52486.19,10.14
21,8,200,LKH Algorithm,4356.99,2.93
21,9,200,Nearest Neighbor,9328.81,0.0
21,9,200,Ant Colony Optimization,6193.96,48.26
21,9,200,Lib Optimization,47730.21,11.94
21,9,200,LKH Algorithm,4356.99,2.95
22,0,200,Nearest Neighbor,10098.06,0.0
22,0,200,Ant Colony Optimization,5686.29,48.85
22,0,200,Lib Optimization,53519.25,10.77
22,0,200,LKH Algorithm,4060.21,2.87
22,1,200,Nearest Neighbor,10098.06,0.0
22,1,200,Ant Colony Optimization,5587.86,48.64
22,1,200,Lib Optimization,47084.83,12.26
22,1,200,LKH Algorithm,4060.21,2.87
22,2,200,Nearest Neighbor,10098.06,0.0
22,2,200,Ant Colony Optimization,5624.31,48.63
22,2,200,Lib Optimization,53415.18,15.31
22,2,200,LKH Algorithm,4060.21,2.81
22,3,200,Nearest Neighbor,10098.06,0.0
22,3,200,Ant Colony Optimization,5752.09,48.16
22,3,200,Lib Optimization,50323.68,13.91
22,3,200,LKH Algorithm,4060.21,2.82
22,4,200,Nearest Neighbor,10098.06,0.01
22,4,200,Ant Colony Optimization,5247.16,48.53
22,4,200,Lib Optimization,45148.42,15.07
22,4,200,LKH Algorithm,4060.21,2.83
22,5,200,Nearest Neighbor,10098.06,0.0
22,5,200,Ant Colony Optimization,5616.27,48.81
22,5,200,Lib Optimization,59443.32,9.29
22,5,200,LKH Algorithm,4060.21,2.87
22,6,200,Nearest Neighbor,10098.06,0.01
22,6,200,Ant Colony Optimization,5225.33,49.74
22,6,200,Lib Optimization,44268.3,13.41
22,6,200,LKH Algorithm,4060.21,2.85
22,7,200,Nearest Neighbor,10098.06,0.01
22,7,200,Ant Colony Optimization,5657.08,48.43
22,7,200,Lib Optimization,53188.34,8.68
22,7,200,LKH Algorithm,4060.21,2.83
22,8,200,Nearest Neighbor,10098.06,0.01
22,8,200,Ant Colony Optimization,5647.15,48.48
22,8,200,Lib Optimization,43418.16,11.54
22,8,200,LKH Algorithm,4060.21,2.82
22,9,200,Nearest Neighbor,10098.06,0.01
22,9,200,Ant Colony Optimization,5696.44,48.54
22,9,200,Lib Optimization,53276.61,10.62
22,9,200,LKH Algorithm,4060.21,2.86
23,0,200,Nearest Neighbor,11465.17,0.0
23,0,200,Ant Colony Optimization,6195.35,48.65
23,0,200,Lib Optimization,46275.37,12.57
23,0,200,LKH Algorithm,4373.03,2.91
23,1,200,Nearest Neighbor,11465.17,0.0
23,1,200,Ant Colony Optimization,6063.91,48.83
23,1,200,Lib Optimization,52886.66,13.68
23,1,200,LKH Algorithm,4373.03,2.89
23,2,200,Nearest Neighbor,11465.17,0.01
23,2,200,Ant Colony Optimization,6198.34,48.54
23,2,200,Lib Optimization,45244.89,11.87
23,2,200,LKH Algorithm,4373.03,2.91
23,3,200,Nearest Neighbor,11465.17,0.01
23,3,200,Ant Colony Optimization,6278.42,48.44
23,3,200,Lib Optimization,47136.85,14.5
23,3,200,LKH Algorithm,4373.03,2.87
23,4,200,Nearest Neighbor,11465.17,0.0
23,4,200,Ant Colony Optimization,6258.55,48.47
23,4,200,Lib Optimization,55510.46,10.83
23,4,200,LKH Algorithm,4373.03,2.9
23,5,200,Nearest Neighbor,11465.17,0.0
23,5,200,Ant Colony Optimization,6341.95,48.47
23,5,200,Lib Optimization,52927.88,10.73
23,5,200,LKH Algorithm,4373.03,2.9
23,6,200,Nearest Neighbor,11465.17,0.0
23,6,200,Ant Colony Optimization,6380.25,48.61
23,6,200,Lib Optimization,50379.16,13.99
23,6,200,LKH Algorithm,4373.03,2.91
23,7,200,Nearest Neighbor,11465.17,0.0
23,7,200,Ant Colony Optimization,6303.45,48.66
23,7,200,Lib Optimization,44245.53,10.96
23,7,200,LKH Algorithm,4373.03,2.9
23,8,200,Nearest Neighbor,11465.17,0.01
23,8,200,Ant Colony Optimization,6119.75,48.48
23,8,200,Lib Optimization,50523.93,11.27
23,8,200,LKH Algorithm,4373.03,2.9
23,9,200,Nearest Neighbor,11465.17,0.0
23,9,200,Ant Colony Optimization,6513.31,48.4
23,9,200,Lib Optimization,46902.3,13.26
23,9,200,LKH Algorithm,4373.03,2.87
24,0,200,Nearest Neighbor,7805.69,0.0
24,0,200,Ant Colony Optimization,6129.68,48.57
24,0,200,Lib Optimization,52138.16,16.0
24,0,200,LKH Algorithm,4234.62,2.88
24,1,200,Nearest Neighbor,7805.69,0.0
24,1,200,Ant Colony Optimization,6343.3,48.71
24,1,200,Lib Optimization,49611.74,13.98
24,1,200,LKH Algorithm,4234.62,2.91
24,2,200,Nearest Neighbor,7805.69,0.0
24,2,200,Ant Colony Optimization,6187.87,48.61
24,2,200,Lib Optimization,48130.17,16.31
24,2,200,LKH Algorithm,4234.62,2.94
24,3,200,Nearest Neighbor,7805.69,0.0
24,3,200,Ant Colony Optimization,6127.65,48.59
24,3,200,Lib Optimization,52748.09,10.63
24,3,200,LKH Algorithm,4234.62,2.92
24,4,200,Nearest Neighbor,7805.69,0.01
24,4,200,Ant Colony Optimization,6295.59,48.55
24,4,200,Lib Optimization,40362.64,11.06
24,4,200,LKH Algorithm,4234.62,2.91
24,5,200,Nearest Neighbor,7805.69,0.0
24,5,200,Ant Colony Optimization,6364.1,48.15
24,5,200,Lib Optimization,48616.06,14.77
24,5,200,LKH Algorithm,4234.62,2.9
24,6,200,Nearest Neighbor,7805.69,0.0
24,6,200,Ant Colony Optimization,5471.2,48.53
24,6,200,Lib Optimization,58371.14,16.23
24,6,200,LKH Algorithm,4234.62,2.89
24,7,200,Nearest Neighbor,7805.69,0.0
24,7,200,Ant Colony Optimization,6269.54,48.42
24,7,200,Lib Optimization,50086.3,11.96
24,7,200,LKH Algorithm,4234.62,2.9
24,8,200,Nearest Neighbor,7805.69,0.0
24,8,200,Ant Colony Optimization,6330.85,48.68
24,8,200,Lib Optimization,43804.91,13.8
24,8,200,LKH Algorithm,4234.62,2.91
24,9,200,Nearest Neighbor,7805.69,0.01
24,9,200,Ant Colony Optimization,5861.67,48.5
24,9,200,Lib Optimization,51535.52,11.36
24,9,200,LKH Algorithm,4234.62,2.93
25,0,200,Nearest Neighbor,10815.03,0.01
25,0,200,Ant Colony Optimization,5914.95,48.48
25,0,200,Lib Optimization,39750.49,14.02
25,0,200,LKH Algorithm,3794.71,2.77
25,1,200,Nearest Neighbor,10815.03,0.01
25,1,200,Ant Colony Optimization,5386.75,48.34
25,1,200,Lib Optimization,46181.48,14.38
25,1,200,LKH Algorithm,3794.71,2.76
25,2,200,Nearest Neighbor,10815.03,0.0
25,2,200,Ant Colony Optimization,5654.8,48.79
25,2,200,Lib Optimization,41400.19,13.92
25,2,200,LKH Algorithm,3794.71,2.77
25,3,200,Nearest Neighbor,10815.03,0.0
25,3,200,Ant Colony Optimization,5750.48,48.71
25,3,200,Lib Optimization,47149.7,7.68
25,3,200,LKH Algorithm,3794.71,2.79
25,4,200,Nearest Neighbor,10815.03,0.0
25,4,200,Ant Colony Optimization,5582.47,48.38
25,4,200,Lib Optimization,47700.39,10.43
25,4,200,LKH Algorithm,3794.71,2.77
25,5,200,Nearest Neighbor,10815.03,0.0
25,5,200,Ant Colony Optimization,5127.82,48.56
25,5,200,Lib Optimization,44641.92,11.42
25,5,200,LKH Algorithm,3794.71,2.77
25,6,200,Nearest Neighbor,10815.03,0.01
25,6,200,Ant Colony Optimization,5713.21,48.27
25,6,200,Lib Optimization,56814.53,10.78
25,6,200,LKH Algorithm,3794.71,2.74
25,7,200,Nearest Neighbor,10815.03,0.01
25,7,200,Ant Colony Optimization,5856.72,48.31
25,7,200,Lib Optimization,41957.36,12.93
25,7,200,LKH Algorithm,3794.71,2.76
25,8,200,Nearest Neighbor,10815.03,0.0
25,8,200,Ant Colony Optimization,5368.51,48.26
25,8,200,Lib Optimization,43824.45,12.13
25,8,200,LKH Algorithm,3794.71,2.76
25,9,200,Nearest Neighbor,10815.03,0.0
25,9,200,Ant Colony Optimization,5999.99,48.43
25,9,200,Lib Optimization,48344.88,12.68
25,9,200,LKH Algorithm,3794.71,2.76
26,0,200,Nearest Neighbor,10526.16,0.01
26,0,200,Ant Colony Optimization,5607.66,48.36
26,0,200,Lib Optimization,51944.52,10.16
26,0,200,LKH Algorithm,4283.59,2.83
26,1,200,Nearest Neighbor,10526.16,0.01
26,1,200,Ant Colony Optimization,5879.64,48.4
26,1,200,Lib Optimization,50711.17,10.16
26,1,200,LKH Algorithm,4283.59,2.84
26,2,200,Nearest Neighbor,10526.16,0.0
26,2,200,Ant Colony Optimization,5645.35,48.41
26,2,200,Lib Optimization,52885.81,13.31
26,2,200,LKH Algorithm,4283.59,2.86
26,3,200,Nearest Neighbor,10526.16,0.0
26,3,200,Ant Colony Optimization,5677.58,48.15
26,3,200,Lib Optimization,50258.68,12.15
26,3,200,LKH Algorithm,4283.59,2.85
26,4,200,Nearest Neighbor,10526.16,0.0
26,4,200,Ant Colony Optimization,5806.47,48.42
26,4,200,Lib Optimization,57314.43,13.25
26,4,200,LKH Algorithm,4283.59,2.87
26,5,200,Nearest Neighbor,10526.16,0.0
26,5,200,Ant Colony Optimization,6120.04,48.82
26,5,200,Lib Optimization,54363.73,13.02
26,5,200,LKH Algorithm,4283.59,2.89
26,6,200,Nearest Neighbor,10526.16,0.0
26,6,200,Ant Colony Optimization,5961.13,48.55
26,6,200,Lib Optimization,42964.76,13.79
26,6,200,LKH Algorithm,4283.59,2.87
26,7,200,Nearest Neighbor,10526.16,0.0
26,7,200,Ant Colony Optimization,5905.47,48.43
26,7,200,Lib Optimization,53798.64,12.59
26,7,200,LKH Algorithm,4283.59,2.85
26,8,200,Nearest Neighbor,10526.16,0.0
26,8,200,Ant Colony Optimization,6154.53,48.45
26,8,200,Lib Optimization,64817.11,11.2
26,8,200,LKH Algorithm,4283.59,2.85
26,9,200,Nearest Neighbor,10526.16,0.0
26,9,200,Ant Colony Optimization,5776.74,48.15
26,9,200,Lib Optimization,52343.23,12.39
26,9,200,LKH Algorithm,4283.59,2.85
27,0,200,Nearest Neighbor,8240.69,0.0
27,0,200,Ant Colony Optimization,6389.7,48.49
27,0,200,Lib Optimization,52084.35,13.13
27,0,200,LKH Algorithm,4514.2,2.99
27,1,200,Nearest Neighbor,8240.69,0.0
27,1,200,Ant Colony Optimization,6594.05,48.59
27,1,200,Lib Optimization,48773.09,11.31
27,1,200,LKH Algorithm,4514.2,3.01
27,2,200,Nearest Neighbor,8240.69,0.01
27,2,200,Ant Colony Optimization,6694.52,48.52
27,2,200,Lib Optimization,54978.04,14.29
27,2,200,LKH Algorithm,4514.2,3.0
27,3,200,Nearest Neighbor,8240.69,0.0
27,3,200,Ant Colony Optimization,6556.73,48.41
27,3,200,Lib Optimization,49958.63,13.0
27,3,200,LKH Algorithm,4514.2,2.98
27,4,200,Nearest Neighbor,8240.69,0.0
27,4,200,Ant Colony Optimization,6442.13,48.24
27,4,200,Lib Optimization,49864.38,10.49
27,4,200,LKH Algorithm,4514.2,2.96
